Z,M,Group,Date
8.357,2.39,53,2/11/2021
7.823,1.36,53,2/12/2021
6.578,1.97,53,2/12/2021
6.621,1.9,53,2/12/2021
6.658,2.52,53,2/12/2021
6.859,2.62,53,2/13/2021
6.724,1.77,53,2/13/2021
6.958,2,53,2/14/2021
6.449,2.1,53,2/17/2021
6.752,1.37,53,2/20/2021
6.176,2.2,53,2/20/2021
6.188,2.19,53,2/20/2021
6.121,1.56,53,2/20/2021
6.158,1.33,53,2/20/2021
5.822,1.62,53,2/20/2021
6.585,1.57,53,2/23/2021
7.391,1.13,53,2/23/2021
8.5,2.5,53,2/27/2021
6.66,2.08,53,2/27/2021
6.138,2.05,53,2/28/2021
6.233,2.41,53,2/28/2021
6.235,1.64,53,2/28/2021
6.21,2.16,53,2/28/2021
6.149,2.06,53,3/1/2021
4.839,1.88,53,3/6/2021
4.904,1.53,53,3/6/2021
7.041,1.7,53,3/8/2021
6.787,2.14,53,3/8/2021
7.434,1.71,53,3/8/2021
7.035,1.7,53,3/9/2021
6.777,1.99,53,3/9/2021
7.3,1.5,53,3/10/2021
6.482,2.22,53,3/10/2021
6.185,1.73,53,3/11/2021
7.164,1.37,53,3/11/2021
7.3,2,53,3/11/2021
7.5,2.2,53,3/11/2021
7.3,2.1,53,3/11/2021
6.926,2.3,53,3/13/2021
6.252,1.8,53,3/13/2021
6.19,2.04,53,3/15/2021
7.18,1.47,53,3/15/2021
6.222,2.7,53,3/15/2021
7.6,2.5,53,3/15/2021
6.574,1.63,53,3/15/2021
8.2,2.3,53,3/15/2021
6.262,1.42,53,3/15/2021
7.3,1.9,53,3/15/2021
6.284,1.44,53,3/16/2021
6.996,1.58,53,3/16/2021
8.2,2.3,53,3/16/2021
6.192,1.6,53,3/16/2021
6.617,1.45,53,3/16/2021
7.7,1.4,53,3/17/2021
7.3,2.1,53,3/17/2021
6.157,1.95,53,3/17/2021
5.639,1.84,53,3/17/2021
6.161,1.49,53,3/17/2021
6.838,1.88,53,3/17/2021
6.785,1.7,53,3/17/2021
6.714,1.87,53,3/21/2021
7.216,1.73,53,3/21/2021
8.3,2.5,53,3/23/2021
7.3,1.8,53,3/24/2021
6.157,1.53,53,3/28/2021
6.311,1.75,53,3/30/2021
7.8,2.2,53,4/3/2021
6.781,1.85,53,4/8/2021
6.914,1.48,53,4/8/2021
6.639,1.84,53,4/8/2021
6.383,2.98,53,4/14/2021
7.3,2.4,53,4/16/2021
7.3,2.6,53,4/16/2021
8.4,1.7,53,4/19/2021
8.2,1.9,53,4/20/2021
6.586,1.26,53,4/23/2021
8.934,1.54,53,4/23/2021
6.553,1.79,53,4/28/2021
8.1,1.9,53,5/2/2021
6.538,2.22,53,5/2/2021
6.393,2.38,53,5/2/2021
6.25,1.64,53,5/4/2021
7.288,1.68,53,5/6/2021
6.359,1.57,53,5/8/2021
7.124,1.68,53,5/9/2021
7.055,1.93,53,5/9/2021
7.132,1.91,53,5/21/2021
6.801,1.57,53,5/24/2021
6.289,2.09,53,5/24/2021
6.264,1.58,53,5/24/2021
6.167,1.49,53,5/25/2021
6.11,1.67,53,5/25/2021
6.322,1.61,53,5/26/2021
6.907,1.63,53,5/27/2021
6.157,1.53,53,5/28/2021
6.445,1.8,53,5/29/2021
6.473,1.67,53,5/29/2021
6.407,2,53,5/29/2021
6.267,1.82,53,5/29/2021
6.416,2.34,53,5/29/2021
5.589,1.54,53,5/29/2021
6.992,1.58,53,5/30/2021
6.448,1.9,53,5/30/2021
6.378,2.79,53,5/30/2021
6.403,2.23,53,5/30/2021
7.4,3.1,53,6/1/2021
7.3,3.1,53,6/1/2021
6.606,1.61,53,6/1/2021
6.655,2.03,53,6/1/2021
6.495,1.63,53,6/1/2021
7.5,2,53,6/1/2021
6.873,1.74,53,6/2/2021
6.722,1.79,53,6/2/2021
7.102,1.98,53,6/3/2021
6.678,1.66,53,6/8/2021
8.5,3.4,53,6/9/2021
6.183,1.62,53,6/9/2021
6.186,1.8,53,6/9/2021
6.236,1.58,53,6/9/2021
6.205,2.84,53,6/9/2021
6.447,2.79,53,6/9/2021
6.094,2.12,53,6/9/2021
6.183,2.28,53,6/9/2021
5.985,1.62,53,6/9/2021
7.3,2.3,53,6/9/2021
6.747,1.6,53,6/9/2021
7.3,2.2,53,6/9/2021
6.273,1.92,53,6/10/2021
6.143,2.32,53,6/12/2021
6.265,1.42,53,6/12/2021
6.192,1.76,53,6/16/2021
6.157,1.61,53,6/19/2021
7.443,1.75,53,6/19/2021
6.867,1.54,53,6/20/2021
6.96,1.72,53,6/21/2021
7.115,1.75,53,6/25/2021
6.681,3.34,53,6/25/2021
6.475,1.4,53,6/26/2021
7.159,1.62,53,6/26/2021
7.3,2,53,6/27/2021
7.026,1.66,53,6/27/2021
6.532,1.63,53,6/30/2021
6.315,1.55,53,7/2/2021
8.403,1.6,53,7/5/2021
6.157,1.57,53,7/6/2021
6.515,3.12,53,7/7/2021
6.536,1.9,53,7/7/2021
6.535,1.6,53,7/7/2021
6.632,2.21,53,7/7/2021
6.587,1.95,53,7/7/2021
6.652,2.01,53,7/9/2021
6.758,1.81,53,7/10/2021
7.442,1.61,53,7/18/2021
7.395,1.66,53,7/19/2021
6.922,1.52,53,7/20/2021
6.187,2.27,53,7/28/2021
7.4,4.3,53,7/28/2021
6.295,1.98,53,7/28/2021
6.458,1.82,53,7/28/2021
6.202,1.99,53,7/28/2021
7.3,1.9,53,7/28/2021
8.1,2,53,7/28/2021
8,3.3,53,7/29/2021
7.5,2.6,53,7/29/2021
7.6,2.4,53,7/29/2021
7.3,2.5,53,7/29/2021
7.8,1.6,53,7/29/2021
7.8,2.8,53,7/29/2021
7.3,2.3,53,7/29/2021
8.4,2.6,53,7/29/2021
7.3,2.6,53,7/29/2021
8.4,1.8,53,7/29/2021
8.3,2.6,53,7/30/2021
7.5,1.6,53,7/31/2021
7.8,3.4,53,7/31/2021
8.1,2.8,53,7/31/2021
8.4,1.7,53,8/1/2021
6.477,1.84,53,8/1/2021
7.8,3,53,8/2/2021
6.373,1.54,53,8/2/2021
6.565,1.52,53,8/2/2021
8.5,2.6,53,8/5/2021
6.386,1.68,53,8/6/2021
7.8,2,53,8/9/2021
8.7,1.5,53,8/10/2021
7.3,1.6,53,8/11/2021
7.3,1.6,53,8/11/2021
6.862,1.91,53,8/11/2021
7.2,1.9,53,8/13/2021
8,2,53,8/15/2021
8,2.2,53,8/17/2021
6.189,2.2,53,8/18/2021
6.433,2.02,53,8/21/2021
7.123,1.68,53,8/23/2021
7.6,3.2,53,9/6/2021
6.324,2.4,53,9/8/2021
6.671,1.77,53,9/8/2021
6.635,2.14,53,9/10/2021
6.384,2.14,53,9/10/2021
7.5,2.5,53,9/10/2021
7.9,3.8,53,9/12/2021
8.4,2.7,53,9/12/2021
7.4,2.5,53,9/13/2021
7.6,2.4,53,9/13/2021
6.75,1.89,53,9/16/2021
6.721,2.14,53,9/17/2021
7.6,1.8,53,9/21/2021
6.225,2.06,53,10/1/2021
7.6,2.4,53,10/3/2021
8.1,2.9,53,10/4/2021
6.3,1.87,53,10/4/2021
6.331,2.13,53,10/4/2021
6.313,2.4,53,10/4/2021
6.409,2.37,53,10/6/2021
7.15,2.14,53,10/15/2021
5.069,1.8,53,11/3/2021
7.16,2.31,53,11/24/2021
5.823,3.41,53,11/26/2021
7.8,2.7,53,11/26/2021
7.3,2.2,53,11/26/2021
6.332,3.31,53,11/26/2021
7.3,2.3,53,11/27/2021
7.3,2.6,53,11/27/2021
8.4,2.3,53,11/27/2021
8.5,3.1,53,12/4/2021
7.184,2.86,53,1/28/2022
6.959,1.8,53,2/20/2022
6.671,2.25,53,2/23/2022
6.168,2.4,53,3/20/2022
6.679,2.59,53,3/22/2022
6.5,2.37,53,3/23/2022
9,2.3,53,3/26/2022
6.381,2.2,53,3/27/2022
6.876,1.97,53,3/28/2022
4.82,2.74,53,3/29/2022
6.304,2.13,53,4/10/2022
7.248,1.99,53,4/12/2022
6.735,2.19,53,4/13/2022
6.801,1.96,53,4/13/2022
6.679,2,53,4/13/2022
7.3,1.8,53,4/13/2022
9.1,2.7,53,4/14/2022
7.003,2.79,53,4/16/2022
6.892,2.12,53,4/19/2022
6.682,2.2,53,4/20/2022
7.167,2.59,53,4/23/2022
6.995,2.16,53,4/24/2022
6.555,2.69,53,4/24/2022
7.648,2.33,53,4/24/2022
9.1,2.9,53,4/28/2022
7.013,2,53,5/7/2022
5.232,2.13,53,5/10/2022
6.337,2.31,53,5/22/2022
7.173,2.45,53,6/6/2022
7.242,2.33,53,6/7/2022
6.739,2.32,53,6/12/2022
6.734,2.37,53,6/23/2022
7.1,2.38,53,6/23/2022
6.919,2.39,53,6/26/2022
6.775,2.19,53,7/6/2022
7.083,2.41,53,7/6/2022
9,2.9,53,8/13/2022
5.785,2.14,53,8/20/2022
6.851,2.23,53,8/27/2022
6.679,2.6,53,8/27/2022
6.803,2.38,53,9/1/2022
8.1,2.4,53,9/2/2022
6.716,2.14,53,9/2/2022
6.685,1.97,53,9/2/2022
7.4,2.6,53,9/3/2022
7.5,1.8,53,9/15/2022
8.4,2.5,53,10/8/2022
6.949,2.4,53,10/9/2022
7.675,2.9,53,10/19/2022
9.7,2.5,53,10/28/2022
8.7,2.6,53,10/31/2022
7.5,2.1,53,11/2/2022
8.3,2.2,53,11/15/2022
9.3,2.1,53,11/15/2022
8.5,2.5,53,11/26/2022
8.2,2.2,53,12/22/2022
8.3,2,53,12/22/2022
7.9,2.4,53,1/6/2023
9.5,2.2,53,1/6/2023
9.4,2.1,53,1/6/2023
7.3,2,53,1/8/2023
7.3,2.1,53,1/8/2023
7.3,1.7,53,1/9/2023
8,1.8,53,1/30/2023
8.4,1.6,53,2/1/2023
7.3,1.8,53,2/1/2023
8.1,2.5,53,2/1/2023
8,2.6,53,2/1/2023
7.3,2.5,53,2/1/2023
8.2,1.8,53,2/1/2023
10.8,2.7,53,2/1/2023
8.8,1.9,53,2/2/2023
8.6,2.1,53,2/20/2023
6.6,1.8,53,2/21/2023
8.4,2.1,53,2/21/2023
7.5,1.9,53,2/22/2023
6.6,2.1,53,2/22/2023
5.5,1.9,53,2/27/2023
8.7,2.6,53,3/11/2023
8.4,2.2,53,3/14/2023
9.1,2.1,53,3/14/2023
7.8,2.2,53,3/16/2023
7.3,2.4,53,3/20/2023
7.5,1.9,53,3/25/2023
8.7,1.1,53,3/27/2023
9.1,1.2,53,3/27/2023
8.5,1.3,53,3/27/2023
7.2,1,53,3/28/2023
7.3,1.1,53,3/29/2023
7.8,0.8,53,4/2/2023
7.1,2.2,53,4/11/2023
8.1,2.1,53,4/17/2023
8,2.2,53,4/22/2023
7.2,1.9,53,4/27/2023
9.3,2.5,53,4/28/2023
6.481,1.59,54,10/24/2018
8.352,1.87,54,12/16/2018
6.979,1.55,54,12/16/2018
7.219,1.86,54,12/16/2018
6.479,1.6,54,12/23/2018
6.218,1.86,54,12/23/2018
6.506,1.93,54,1/7/2019
6.395,1.69,54,1/8/2019
6.366,1.65,54,2/9/2019
6.655,1.84,54,2/10/2019
6.644,1.72,54,2/26/2019
8.111,1.9,54,12/10/2021
6.472,2.4,54,3/25/2022
6.697,2.36,54,5/6/2022
6.756,2.18,54,5/8/2022
6.615,2.08,54,5/9/2022
6.527,2.24,54,8/4/2022
6.704,2.6,54,8/4/2022
9.1,2,54,8/31/2022
9,1.1,54,3/28/2023
6.383,1.34,55,8/2/2018
5.767,2.14,55,12/18/2018
5.76,1.84,55,12/30/2018
5.853,2.21,55,1/25/2019
9.317,2.33,55,4/1/2019
5.771,1.74,55,12/10/2020
5.329,1.59,55,5/11/2021
4.457,1.59,55,5/11/2021
8.1,2.6,55,9/12/2021
7.102,2.14,55,4/6/2022
6.98,1.97,55,4/14/2022
3,1.8,55,2/9/2023
5.698,1.6,56,12/23/2018
7.459,1.65,56,1/12/2019
5.502,1.73,56,2/24/2019
6.627,2.07,56,2/9/2020
6.535,1.65,56,2/15/2020
6.596,1.81,56,3/6/2020
6.157,1.85,56,4/18/2020
6.569,1.85,56,5/5/2020
6.62,1.58,56,2/5/2021
6.877,1.49,56,4/28/2021
5.062,2.09,57,1/11/2019
3.742,1.23,57,1/12/2019
3.399,1.11,57,1/12/2019
5.649,1.28,57,1/14/2019
4.622,1.67,57,1/20/2019
3.35,1.49,57,1/21/2019
3.106,1.32,57,1/21/2019
4.28,1.68,57,1/22/2019
5.918,1.72,57,1/23/2019
4.084,1.52,57,1/26/2019
4.084,1.59,57,1/29/2019
5.627,2.44,57,2/7/2019
5.925,2.03,57,2/7/2019
5.013,1.2,57,2/13/2019
4.035,1.34,57,2/14/2019
6.134,1.96,57,2/15/2019
5.876,1.89,57,2/15/2019
4.231,1.52,57,2/16/2019
5.634,1.84,57,2/16/2019
4.133,1.67,57,2/18/2019
5.209,1.67,57,2/22/2019
4.989,1.69,57,3/1/2019
3.693,1.48,57,3/8/2019
6.823,2.26,57,3/8/2019
5.659,2.05,57,3/11/2019
5.507,2.16,57,3/12/2019
5.862,1.71,57,3/12/2019
5.087,1.82,57,3/14/2019
4.182,1.67,57,3/14/2019
6.209,1.45,57,9/28/2020
6.157,0.92,57,12/2/2020
7.494,1.55,57,1/2/2021
7.443,2.05,57,4/14/2021
6.77,1.61,57,6/16/2021
6.427,1.63,57,6/17/2021
6.721,1.91,57,6/21/2021
6.411,1.2,57,6/21/2021
6.352,1.56,57,6/22/2021
6.009,1.85,57,6/23/2021
7.2,2,57,8/4/2021
8.1,1.9,57,3/18/2022
8.9,1.4,57,4/1/2023
6.663,2.36,58,4/1/2019
6.766,1.9,58,4/1/2019
6.66,1.9,58,4/1/2019
6.628,1.73,58,4/1/2019
5.512,1.67,58,4/7/2019
6.839,2.26,58,8/29/2019
6.847,1.85,58,9/5/2019
6.671,3.49,58,12/17/2019
6.691,1.98,58,12/17/2019
6.699,2.05,58,12/17/2019
6.692,2.11,58,12/18/2019
6.692,2.13,58,12/20/2019
6.684,2.42,58,1/12/2020
6.75,1.76,58,2/26/2020
6.157,1.85,58,9/18/2021
6.69,2,58,3/16/2022
6.678,3.04,58,4/11/2022
6.756,2.26,58,4/19/2022
6.712,2,58,4/20/2022
6.724,2.48,58,4/22/2022
6.728,2.99,58,4/22/2022
6.696,2.55,58,4/23/2022
6.81,2.6,58,4/23/2022
4.9,1.9,58,3/7/2023
8.2,2,58,4/26/2023
7.437,2.16,59,1/21/2020
7.14,1.84,59,9/19/2020
7.247,2.04,59,9/22/2020
8.6,1.6,59,5/2/2021
7.1,1.56,59,5/3/2021
7.077,1.44,59,5/9/2021
6.826,1.67,59,5/30/2021
7.301,1.91,59,6/4/2021
7.597,1.57,59,7/16/2021
8.4,2.1,59,10/1/2021
7.336,1.73,59,10/10/2021
11.7,1.9,59,10/23/2022
7.044,2.02,60,9/28/2020
6.747,1.77,60,9/28/2020
6.233,2.04,60,10/4/2020
6.149,1.94,60,11/8/2020
6.062,2.49,60,11/8/2020
7.046,2.18,60,12/15/2020
7.068,1.54,60,1/27/2021
7.046,1.68,60,1/27/2021
6.789,1.59,60,3/28/2021
6.156,2,60,12/8/2021
6.715,2.4,60,4/12/2022
6.157,2.05,60,5/25/2022
6.82,2.98,60,7/24/2022
6.614,2.16,60,7/24/2022
6.651,2.09,60,7/25/2022
9.1,2.5,60,10/9/2022
13,1.7,61,3/14/2018
4.182,1.59,61,8/4/2018
5.16,1.83,61,12/22/2018
6.157,2.14,61,3/5/2020
4.595,2.22,61,11/18/2020
4.245,2.27,61,12/5/2020
4.328,1.87,61,12/7/2020
4.168,1.63,61,12/8/2020
7.288,1.58,61,6/27/2021
4.363,2.27,61,9/12/2021
7.6,2.8,61,12/5/2021
6.711,2.34,61,12/10/2021
7.163,2.1,61,1/11/2022
7.144,2,61,2/21/2022
5.689,2.86,61,4/15/2022
5.393,2.67,61,5/6/2022
7.397,2.53,61,5/11/2022
7.196,2.62,61,5/13/2022
7.328,2.96,61,5/13/2022
7.177,2.37,61,5/15/2022
6.833,2.97,61,5/18/2022
7.162,3.3,61,5/25/2022
7.292,2.71,61,5/28/2022
7.352,2.22,61,6/14/2022
7.415,2.79,61,6/25/2022
7.354,2.44,61,7/12/2022
6.681,3.17,61,7/21/2022
5.7,2.1,61,7/27/2022
8.5,2.4,61,8/20/2022
7.3,1.5,61,9/16/2022
7.5,2.8,61,10/19/2022
7.3,2,61,10/28/2022
7.3,2.4,61,12/18/2022
7.2,2.8,61,12/19/2022
8,2.2,61,12/20/2022
6.9,2.1,61,12/23/2022
5.7,3,61,2/12/2023
7.3,1.9,61,3/21/2023
8.9,1.4,61,3/26/2023
7.4,2.1,61,4/27/2023
7.905,1.49,62,3/2/2021
7.494,1.37,62,6/30/2021
7.7,1.23,62,7/18/2021
7.6,2.2,62,7/30/2021
8.6,2.1,62,8/7/2021
8.5,1.5,62,8/9/2021
8.3,2.5,62,8/29/2021
8.8,2.1,62,9/3/2021
8.2,2.6,62,7/24/2022
8.8,3.2,62,7/28/2022
8.9,2.2,62,3/8/2023
6.954,1.7,63,10/31/2020
6.83,1.28,63,11/3/2020
6.922,1.66,63,3/18/2021
6.26,3.01,63,3/23/2021
7.9,2.4,63,9/26/2021
6.981,2.52,63,11/25/2021
5.515,2.13,63,4/22/2022
6.363,2.34,63,5/30/2022
9.2,2.1,63,9/8/2022
8.8,1.4,63,4/1/2023
11.2,1.3,63,4/2/2023
6.763,1.51,64,3/22/2021
7.186,1.68,64,4/19/2021
6.731,1.66,64,5/10/2021
6.682,1.74,64,5/15/2021
6.721,1.73,64,5/16/2021
6.714,1.58,64,5/16/2021
6.68,1.93,64,5/24/2021
6.639,1.73,64,5/24/2021
7.392,1.69,64,7/4/2021
8.7,2.1,64,10/6/2022
7.8,3.3,65,11/28/2021
7.5,3.5,65,12/4/2022
7.56,2.09,66,6/19/2022
7.377,3.3,66,6/19/2022
7.427,2.18,66,6/19/2022
7.458,2.21,66,6/19/2022
7.3,3.1,67,2/21/2023
6.3,1.9,67,3/2/2023
NA,0.652,68,4/12/2014
NA,0.482,68,4/13/2014
NA,0.351,68,4/13/2014
NA,0.523,68,4/13/2014
NA,0.309,68,4/13/2014
NA,0.586,68,4/13/2014
NA,0.454,68,4/13/2014
NA,0.498,68,4/13/2014
NA,0.63,68,4/13/2014
NA,1.22,68,4/13/2014
NA,0.232,68,4/13/2014
NA,0.53,68,4/13/2014
NA,0.491,68,4/13/2014
NA,0.406,68,4/13/2014
NA,0.589,68,4/13/2014
NA,0.816,68,4/13/2014
NA,0.51,68,4/13/2014
NA,0.534,68,4/13/2014
NA,1.046,68,4/13/2014
NA,0.401,68,4/13/2014
NA,0.604,68,4/14/2014
NA,0.517,68,4/14/2014
NA,1.06,69,1/24/2016
NA,0.484,69,6/16/2016
NA,0.84,69,6/16/2016
NA,0.615,69,11/13/2016
NA,0.374,69,7/8/2017
10.9,0.9,69,8/25/2017
7.271,1.92,69,7/13/2020
7.197,1.75,69,7/18/2020
7.165,2.08,69,7/18/2020
7.228,1.94,69,7/23/2020
7.319,1.38,69,11/6/2020
7.245,1.81,69,11/6/2020
7.353,1.44,69,11/8/2020
7.254,1.72,69,3/2/2021
7.276,1.75,69,3/2/2021
7.295,2.38,69,3/3/2021
7.289,1.96,69,3/3/2021
7.352,1.53,69,3/3/2021
7.231,1.71,69,3/3/2021
7.288,2.26,69,3/3/2021
7.39,1.83,69,3/4/2021
7.226,1.79,69,3/4/2021
7.029,1.52,69,3/6/2021
6.99,1.5,69,3/7/2021
7.051,1.74,69,3/7/2021
7.202,1.74,69,3/12/2021
7.236,1.91,69,3/12/2021
7.41,1.61,69,3/12/2021
7.267,1.89,69,3/13/2021
8.5,1.6,69,3/16/2021
7.162,1.94,69,3/16/2021
7.026,1.6,69,3/17/2021
7.057,1.95,69,3/17/2021
6.931,1.8,69,3/17/2021
7.165,2.34,69,3/17/2021
7.137,1.66,69,3/17/2021
7.24,1.62,69,3/17/2021
7.219,2.07,69,3/17/2021
8.5,2.3,69,3/18/2021
6.881,1.65,69,3/18/2021
8.7,1.6,69,3/19/2021
8.6,2.4,69,3/19/2021
7.18,1.97,69,3/19/2021
7.216,1.68,69,3/19/2021
6.873,1.97,69,3/19/2021
8.4,2.2,69,3/20/2021
7.093,1.93,69,3/21/2021
6.815,1.51,69,3/22/2021
6.873,2.04,69,3/23/2021
3.943,1.67,69,3/25/2021
4.846,1.62,69,3/27/2021
9,1.8,69,3/28/2021
6.87,1.36,69,3/30/2021
6.97,1.94,69,3/30/2021
6.842,1.39,69,3/30/2021
6.986,1.71,69,4/2/2021
3.149,1.68,69,4/9/2021
7.015,1.63,69,4/15/2021
5.2,1.6,69,4/30/2021
6.363,1.57,69,5/12/2021
4.306,1.74,69,5/19/2021
7.295,1.73,69,5/19/2021
8.2,1.8,69,5/24/2021
7.44,1.73,69,6/1/2021
5.309,1.93,69,8/26/2021
7.828,1.86,69,9/5/2021
7.854,2.58,69,5/4/2022
6.157,2.29,69,5/4/2022
6.478,2.36,69,5/8/2022
6.467,2.21,69,5/10/2022
6.433,2.11,69,5/10/2022
4.8,2.2,69,10/22/2022
7.5,2,69,10/30/2022
2.1,2,69,11/18/2022
9.3,2,69,11/19/2022
9.2,1.9,69,11/19/2022
7.6,2.6,69,11/20/2022
8.4,2.1,69,11/20/2022
9.2,1.4,69,11/21/2022
7.7,2.7,69,11/23/2022
7.8,2.4,69,11/23/2022
9.9,1.9,69,11/24/2022
7.9,2,69,11/25/2022
9.5,2.4,69,11/28/2022
8.6,2.1,69,12/3/2022
9,2.1,69,12/8/2022
3.1,2.5,69,12/8/2022
5,2.7,69,12/14/2022
2.3,2,69,12/14/2022
8.2,2,69,1/26/2023
8.3,2,69,1/28/2023
8.7,1.9,69,1/30/2023
7.8,2.3,69,2/10/2023
9.4,1.9,69,2/10/2023
8,2.2,69,2/13/2023
9.6,1.8,69,2/16/2023
8.9,2.7,69,3/16/2023
9.4,2.2,69,3/16/2023
8.8,2.3,69,3/17/2023
8.8,2,69,3/17/2023
8.8,2.2,69,3/18/2023
8.5,1.9,69,3/31/2023
10.7,2.4,69,4/3/2023
9,1.8,69,4/3/2023
8.7,1.9,69,4/11/2023
8.8,2,69,4/12/2023
8.1,2.5,69,4/12/2023
10.3,2.2,69,4/13/2023
9.4,2.1,69,4/26/2023
NA,1.317,70,7/14/2016
NA,0.719,70,11/30/2016
NA,1.19,70,1/29/2017
NA,1.149,70,3/11/2017
NA,1.248,70,5/22/2017
NA,0.89,70,6/16/2017
NA,0.83,70,8/2/2017
12.8,1.4,70,5/22/2018
6.26,1.4,70,5/23/2018
6.865,2.74,70,5/25/2018
6.838,2.35,70,5/25/2018
8.42,1.49,70,5/26/2018
6.674,1.49,70,5/26/2018
6.757,1.86,70,5/26/2018
6.873,1.57,70,5/26/2018
6.868,1.72,70,5/29/2018
6.112,1.88,70,11/10/2019
7.465,1.95,70,1/10/2020
7.918,1.93,70,1/27/2020
8.022,1.53,70,2/1/2020
8.015,1.84,70,2/16/2020
7.941,2.94,70,2/16/2020
7.73,1.79,70,2/16/2020
6.072,2.08,70,2/17/2020
9.004,1.78,70,2/22/2020
8.092,2.16,70,2/25/2020
6.157,1.05,70,3/16/2020
8.14,2.56,70,3/20/2020
8.029,2.86,70,3/22/2020
8.09,2,70,3/22/2020
6.157,1.39,70,4/2/2020
3.484,2.08,70,4/2/2020
5.334,1.94,70,6/19/2020
7.248,1.78,70,8/16/2020
6.144,1.97,70,8/25/2020
5.427,2.03,70,9/5/2020
7.448,2.52,70,10/8/2020
7.047,2.61,70,10/8/2020
6.982,2.32,70,10/9/2020
7.006,1.69,70,10/10/2020
7.162,1.48,70,11/4/2020
6.071,1.34,70,12/1/2020
8.619,1.47,70,12/31/2020
7.858,1.68,70,1/3/2021
7.244,2.33,70,1/4/2021
7.001,1.75,70,1/5/2021
8.8,2.6,70,1/6/2021
7.178,2.09,70,1/6/2021
8.996,1.44,70,1/9/2021
9.044,1.83,70,1/9/2021
9.04,1.88,70,1/10/2021
7.391,1.8,70,1/13/2021
6.054,1.44,70,1/14/2021
8.182,1.6,70,1/15/2021
7.332,1.94,70,1/25/2021
9.3,3,70,1/25/2021
8.932,1.57,70,1/27/2021
8.2,2.4,70,1/29/2021
7.332,1.54,70,2/5/2021
7.332,1.87,70,2/5/2021
8.654,1.48,70,2/6/2021
7.186,1.64,70,2/26/2021
8.365,1.53,70,3/9/2021
8.372,1.51,70,3/19/2021
7.344,1.59,70,4/6/2021
7.3,1.6,70,4/30/2021
6.092,1.55,70,5/12/2021
8.429,1.82,70,5/30/2021
7.183,1.81,70,6/1/2021
7.115,2.12,70,6/1/2021
7.297,1.7,70,6/1/2021
8.52,1.48,70,6/18/2021
7.208,1.67,70,6/22/2021
8.6,3.3,70,6/24/2021
7.119,1.78,70,6/24/2021
7.17,2.87,70,6/25/2021
7.344,1.51,70,6/25/2021
7.391,1.67,70,6/25/2021
8.175,1.73,70,6/26/2021
8.198,2.03,70,6/26/2021
8.256,1.77,70,6/26/2021
8.083,2.43,70,6/26/2021
8.131,2.6,70,6/26/2021
8.11,2,70,6/26/2021
8.339,2.56,70,6/26/2021
8.9,2.1,70,6/27/2021
7.409,2.96,70,6/27/2021
9.1,2.3,70,6/27/2021
10.3,2.4,70,6/28/2021
8.204,1.7,70,6/30/2021
6.865,2,70,7/3/2021
6.881,1.73,70,7/3/2021
7.084,1.8,70,7/3/2021
6.92,1.72,70,7/3/2021
6.905,2.14,70,7/3/2021
6.901,1.87,70,7/3/2021
6.157,1.68,70,7/4/2021
7.318,1.67,70,7/17/2021
7.365,1.81,70,7/17/2021
7.822,1.85,70,7/20/2021
7.936,1.96,70,7/20/2021
7.778,1.96,70,7/20/2021
7.848,1.71,70,7/20/2021
7.916,2.07,70,7/21/2021
7.933,1.66,70,7/21/2021
7.675,1.71,70,7/21/2021
7.634,1.68,70,7/21/2021
7.72,2.23,70,7/21/2021
7.673,1.68,70,7/21/2021
7.633,2.11,70,7/21/2021
7.63,2.3,70,7/21/2021
9.088,2.52,70,7/21/2021
7.804,1.83,70,7/21/2021
7.895,2.1,70,7/21/2021
7.676,1.97,70,7/21/2021
7.913,1.98,70,7/21/2021
7.947,2.2,70,7/21/2021
7.604,2.35,70,7/21/2021
7.557,2.05,70,7/21/2021
7.628,1.71,70,7/21/2021
7.66,1.96,70,7/21/2021
5.345,1.51,70,7/21/2021
7.722,1.7,70,7/22/2021
10.1,2.4,70,7/22/2021
8.028,1.94,70,7/23/2021
7.969,1.76,70,7/23/2021
7.899,2.4,70,7/23/2021
7.863,1.76,70,7/23/2021
7.304,1.93,70,7/23/2021
7.376,1.61,70,7/23/2021
7.181,2.16,70,7/24/2021
7.64,2.16,70,7/24/2021
8.7,2,70,7/25/2021
8.4,1.8,70,7/25/2021
9.8,1.8,70,8/2/2021
7.8,1.4,70,8/4/2021
9,1.5,70,8/6/2021
8.6,2.1,70,8/13/2021
8.7,2.1,70,8/14/2021
7.762,1.73,70,8/25/2021
7.7,2,70,8/28/2021
7.6,2.3,70,8/28/2021
7.691,1.58,70,8/28/2021
8.1,2.2,70,8/28/2021
9.242,2.05,70,8/28/2021
8.5,2.1,70,9/1/2021
7.192,2.28,70,9/2/2021
7.282,1.92,70,9/15/2021
7.448,2.31,70,9/16/2021
8.3,4.1,70,9/18/2021
7.079,1.68,70,9/18/2021
7.381,2.17,70,9/19/2021
7.329,2,70,9/19/2021
8.7,2.2,70,9/19/2021
8.6,1.8,70,9/19/2021
7.659,2.18,70,9/19/2021
8.5,2.5,70,9/19/2021
7.656,2.21,70,9/19/2021
7.639,1.95,70,9/19/2021
8.4,1.9,70,9/19/2021
7.654,2.08,70,9/19/2021
7.552,1.91,70,9/19/2021
9.2,2.2,70,9/19/2021
